"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.166398546E1,1.721622646E-1,1.108132303E-1,9.713112831E0,9.715270469E0
7.166598546E1,1.678718477E-1,1.199973896E-1,9.728590012E0,9.730778178E0
7.166798546E1,1.671440154E-1,1.171051934E-1,9.729891777E0,9.732031892E0
7.166998546E1,1.660905629E-1,1.115506440E-1,9.726597786E0,9.728655308E0
7.167198546E1,1.701128185E-1,1.246996000E-1,9.725812912E0,9.728099771E0
7.167398546E1,1.592527181E-1,1.264713109E-1,9.722077370E0,9.724204070E0
7.167598546E1,1.638016999E-1,1.239334568E-1,9.723169327E0,9.725338670E0
7.167798546E1,1.715876460E-1,1.201410443E-1,9.725285530E0,9.727541048E0
7.167998546E1,1.616564989E-1,1.244218722E-1,9.724987984E0,9.727127269E0
7.168198546E1,1.589941382E-1,1.246804520E-1,9.718064308E0,9.720164518E0
7.168398546E1,1.488523036E-1,1.135234684E-1,9.724250793E0,9.726052544E0
7.168602764E1,1.544834673E-1,1.310681701E-1,9.712883949E0,9.714996584E0
7.168799327E1,1.556614190E-1,1.214243323E-1,9.712720871E0,9.714727019E0
7.168998546E1,1.484405100E-1,1.138490811E-1,9.713419914E0,9.715221183E0
7.169198546E1,1.461229175E-1,1.179288030E-1,9.720151901E0,9.721965444E0
7.169398546E1,1.507868171E-1,1.123455167E-1,9.711581230E0,9.713401473E0
7.169598546E1,1.484883875E-1,1.172871515E-1,9.710758209E0,9.712601612E0
7.169799327E1,1.485554129E-1,1.157165542E-1,9.728205681E0,9.730027996E0
7.169998546E1,1.551251262E-1,1.120390594E-1,9.721091270E0,9.722974444E0
7.170198546E1,1.579023898E-1,1.143374965E-1,9.718295097E0,9.720250297E0
7.170398546E1,1.524340361E-1,1.147492975E-1,9.727105141E0,9.728976203E0
7.170598546E1,1.536215544E-1,1.082849577E-1,9.733329773E0,9.735144256E0
7.170798546E1,1.629972607E-1,1.109760329E-1,9.731194496E0,9.733192185E0
7.170998546E1,1.658128351E-1,1.144907251E-1,9.723197937E0,9.725285607E0
7.171199171E1,1.594155282E-1,1.112920716E-1,9.715057373E0,9.717002573E0
7.171398546E1,1.620874554E-1,1.069441959E-1,9.720277786E0,9.722217321E0
7.171598546E1,1.687816530E-1,1.072602421E-1,9.716762543E0,9.718820212E0
7.171798546E1,1.716738492E-1,9.669702500E-2,9.716426849E0,9.718424406E0
7.171998546E1,1.640219688E-1,9.360370785E-2,9.707510948E0,9.709347747E0
7.172199171E1,1.679676175E-1,9.662998468E-2,9.709465027E0,9.711398539E0
7.172398546E1,1.787510961E-1,9.793242812E-2,9.716474533E0,9.718612044E0
7.172598546E1,1.740105748E-1,1.025005654E-1,9.723427773E0,9.725524854E0
7.172798546E1,1.676228493E-1,1.000297442E-1,9.726071358E0,9.728029987E0
7.172998546E1,1.543398201E-1,1.014758423E-1,9.715680122E0,9.717435792E0
7.173198546E1,1.440064460E-1,1.070974246E-1,9.721790314E0,9.723446643E0
7.173398546E1,1.530086398E-1,1.079593450E-1,9.711514473E0,9.713319732E0
7.173598546E1,1.584099531E-1,9.858364612E-2,9.705422401E0,9.707215689E0
7.173798546E1,1.497620940E-1,1.029219404E-1,9.710068703E0,9.711768934E0
7.173998546E1,1.435371786E-1,1.020313054E-1,9.718313217E0,9.719908698E0
7.174198546E1,1.455866247E-1,1.023377627E-1,9.724040985E0,9.725669209E0
7.174398546E1,1.451652348E-1,1.115410700E-1,9.714023590E0,9.715748487E0
7.174598546E1,1.459792703E-1,1.138299257E-1,9.717107773E0,9.718870854E0
7.174798546E1,1.469465196E-1,1.230906993E-1,9.716111183E0,9.718001910E0
7.174998546E1,1.631600708E-1,1.061493307E-1,9.711600304E0,9.713550810E0
7.175198546E1,1.632366776E-1,1.026825234E-1,9.718084335E0,9.719997585E0
7.175398546E1,1.647402346E-1,1.152568683E-1,9.722105980E0,9.724184705E0
7.175598546E1,1.636772007E-1,1.133798137E-1,9.727190971E0,9.729228613E0
7.175798546E1,1.579981595E-1,1.029698253E-1,9.725027084E0,9.726855504E0
7.175998546E1,1.559391469E-1,1.022228375E-1,9.714109421E0,9.715898742E0
7.176198546E1,1.584961563E-1,1.001542434E-1,9.705471992E0,9.707282756E0
7.176398546E1,1.531044096E-1,9.859322011E-2,9.711724281E0,9.713431428E0
7.176603546E1,1.489097774E-1,9.322063625E-2,9.721923828E0,9.723511049E0
7.176798546E1,1.518689990E-1,8.847054094E-2,9.711418152E0,9.713008481E0
7.176998546E1,1.614553779E-1,9.056786448E-2,9.715497971E0,9.717261507E0
7.177198546E1,1.605360061E-1,9.050082415E-2,9.720975876E0,9.722722571E0
7.177400421E1,1.598464847E-1,1.007575840E-1,9.724347115E0,9.726182694E0
7.177599171E1,1.570117474E-1,1.220755503E-1,9.720678329E0,9.722712703E0
7.177802921E1,1.641656160E-1,1.194036230E-1,9.718955040E0,9.721074768E0
7.178003389E1,1.616469324E-1,1.221617535E-1,9.720746040E0,9.722857440E0
7.178198546E1,1.661192924E-1,1.205241159E-1,9.717672348E0,9.719839379E0
7.178398546E1,1.583237797E-1,1.144619957E-1,9.716350555E0,9.718314467E0
7.178598858E1,1.667417884E-1,1.131978557E-1,9.719817162E0,9.721906307E0
7.178799483E1,1.597124040E-1,1.196813583E-1,9.723858833E0,9.725906759E0
7.178999171E1,1.495705694E-1,1.210987270E-1,9.719788551E0,9.721693563E0
7.179198546E1,1.548473835E-1,1.158027500E-1,9.720420837E0,9.722343814E0
7.179398702E1,1.509208977E-1,1.239909232E-1,9.721291542E0,9.723253576E0
7.179598546E1,1.611489207E-1,1.185129881E-1,9.718984604E0,9.721042950E0
7.179798546E1,1.542057544E-1,1.136000827E-1,9.714348793E0,9.716236765E0
7.179998546E1,1.479042023E-1,1.068197042E-1,9.717968941E0,9.719681396E0
7.180198546E1,1.342285275E-1,1.074230447E-1,9.711389542E0,9.712911193E0
7.180398546E1,1.499727964E-1,1.137916148E-1,9.720803261E0,9.722626004E0
7.180598546E1,1.560732275E-1,1.109473035E-1,9.723744392E0,9.725629705E0
7.180798546E1,1.574331224E-1,1.155441776E-1,9.723810196E0,9.725770940E0
7.180998546E1,1.559104174E-1,1.242399141E-1,9.717356682E0,9.719401447E0
7.181198546E1,1.537173241E-1,1.237802282E-1,9.724979401E0,9.726981798E0
7.181398546E1,1.552112997E-1,1.156590953E-1,9.726185799E0,9.728111727E0
7.181598546E1,1.643954664E-1,1.110718101E-1,9.718715668E0,9.720740561E0
7.181798546E1,1.646348834E-1,1.145098805E-1,9.714511871E0,9.716581603E0
7.181998546E1,1.567819118E-1,1.174116507E-1,9.703326225E0,9.705302978E0
7.182198546E1,1.520413756E-1,1.150366068E-1,9.717988014E0,9.719858077E0
7.182398546E1,1.587451547E-1,1.131116673E-1,9.710720062E0,9.712676171E0
7.182598546E1,1.611680686E-1,1.217307895E-1,9.715699196E0,9.717798331E0
7.182798546E1,1.549335718E-1,1.324663907E-1,9.711523056E0,9.713662122E0
7.182998546E1,1.635910124E-1,1.281664073E-1,9.719951630E0,9.722173025E0
7.183198546E1,1.541291326E-1,1.242590696E-1,9.717930794E0,9.719947274E0
7.183398546E1,1.541770101E-1,1.158985123E-1,9.714588165E0,9.716502778E0
7.183598546E1,1.529415995E-1,1.150461808E-1,9.708841324E0,9.710727399E0
7.183798546E1,1.576821357E-1,1.171243414E-1,9.709254265E0,9.711240917E0
7.183999796E1,1.636772007E-1,1.116942987E-1,9.713955879E0,9.715976774E0
7.184199014E1,1.695190519E-1,1.225927025E-1,9.724836349E0,9.727086291E0
7.184401827E1,1.725932211E-1,1.272661835E-1,9.724136353E0,9.726500548E0
7.184598546E1,1.609286666E-1,1.253125221E-1,9.718544006E0,9.720684074E0
7.184798546E1,1.619821191E-1,1.237898022E-1,9.723120689E0,9.725257738E0
7.184998546E1,1.668279767E-1,1.239621863E-1,9.722163200E0,9.724384582E0
7.185198546E1,1.650562584E-1,1.240962595E-1,9.723752975E0,9.725945475E0
7.185398702E1,1.672493517E-1,1.315182894E-1,9.719568253E0,9.721896750E0
7.185598546E1,1.713003367E-1,1.191067398E-1,9.718572617E0,9.720811896E0
7.185798546E1,1.596549600E-1,1.228704304E-1,9.715478897E0,9.717567445E0
7.185998546E1,1.669333130E-1,1.103152409E-1,9.708880424E0,9.710942039E0
7.186198546E1,1.661575884E-1,1.163869351E-1,9.709790230E0,9.711909213E0
7.186398546E1,1.629780978E-1,1.155729070E-1,9.709196091E0,9.711251602E0
7.186599327E1,1.562934816E-1,1.153717861E-1,9.712644577E0,9.714587124E0
7.186798546E1,1.608137339E-1,1.283196360E-1,9.716618538E0,9.718796366E0
7.186998546E1,1.641464680E-1,1.192695573E-1,9.725611687E0,9.727727996E0
7.187198546E1,1.641368866E-1,1.079114601E-1,9.718763351E0,9.720748268E0
7.187398546E1,1.690114886E-1,1.074709222E-1,9.709072113E0,9.711137739E0
7.187598546E1,1.516774595E-1,1.073081195E-1,9.715631485E0,9.717407897E0
7.187798546E1,1.508059651E-1,1.084669083E-1,9.713132858E0,9.714909028E0
7.187998546E1,1.554220021E-1,1.110239178E-1,9.706333160E0,9.708212283E0
7.188198546E1,1.464964151E-1,1.200740039E-1,9.712988853E0,9.714835636E0
7.188398546E1,1.463623345E-1,1.237898022E-1,9.722316742E0,9.724206326E0
7.188598546E1,1.562360227E-1,1.227650866E-1,9.721263885E0,9.723294323E0
7.188798546E1,1.565329134E-1,1.235312298E-1,9.713314056E0,9.715360646E0
7.188998546E1,1.523765773E-1,1.259637326E-1,9.718878746E0,9.720889340E0
7.189198546E1,1.451652348E-1,1.262797713E-1,9.715095520E0,9.717000591E0
7.189398702E1,1.496854872E-1,1.195377037E-1,9.727115631E0,9.729001671E0
7.189598546E1,1.550676525E-1,1.152377203E-1,9.732132912E0,9.734050376E0
7.189798546E1,1.595687568E-1,1.184746772E-1,9.721311569E0,9.723342895E0
7.189998546E1,1.597794443E-1,1.236078516E-1,9.723236084E0,9.725334355E0
7.190198546E1,1.558146477E-1,1.193365827E-1,9.724567413E0,9.726547733E0
7.190398546E1,1.575863510E-1,1.106983125E-1,9.722268105E0,9.724175269E0
7.190598546E1,1.589941382E-1,1.103056669E-1,9.711955070E0,9.713882734E0
7.190799952E1,1.521467268E-1,1.225831285E-1,9.715421677E0,9.717386151E0
7.190999327E1,1.454238147E-1,1.185800284E-1,9.713161469E0,9.714973753E0
7.191198546E1,1.523957253E-1,1.208784580E-1,9.717547417E0,9.719494012E0
7.191398546E1,1.538418233E-1,1.166455075E-1,9.715249062E0,9.717167170E0
7.191598546E1,1.636580527E-1,1.153717861E-1,9.716896057E0,9.718958977E0
7.191798546E1,1.649317592E-1,1.038604677E-1,9.712318420E0,9.714273961E0
7.191998546E1,1.602104008E-1,1.080072224E-1,9.710556984E0,9.712479080E0
7.192198546E1,1.613117307E-1,1.150461808E-1,9.717537880E0,9.719557580E0
7.192398546E1,1.616660804E-1,1.149982959E-1,9.731472969E0,9.733495091E0
7.192598546E1,1.616373509E-1,1.196526289E-1,9.730409622E0,9.732487596E0
7.192798546E1,1.614075005E-1,1.241058409E-1,9.723504066E0,9.725635505E0
7.192998546E1,1.600092947E-1,1.262223125E-1,9.721530914E0,9.723666920E0
7.193198546E1,1.572798938E-1,1.106695756E-1,9.721445084E0,9.723347121E0
7.193398546E1,1.667705029E-1,1.150844842E-1,9.721779823E0,9.723891185E0
7.193598546E1,1.593580693E-1,1.213189885E-1,9.720094681E0,9.722157883E0
7.193798546E1,1.618001610E-1,1.221904755E-1,9.717537880E0,9.719652887E0
7.193998546E1,1.634377837E-1,1.250826716E-1,9.714348793E0,9.716528704E0
7.194198546E1,1.526830345E-1,1.202463806E-1,9.702530861E0,9.704477132E0
7.194398546E1,1.529320180E-1,1.165880412E-1,9.695281029E0,9.697188005E0
7.194598546E1,1.529320180E-1,1.197292432E-1,9.704561234E0,9.706504625E0
7.194798546E1,1.451939642E-1,1.280418932E-1,9.711791992E0,9.713721208E0
7.194998546E1,1.584099531E-1,1.231385767E-1,9.727171898E0,9.729240975E0
7.195198546E1,1.635718495E-1,1.242303401E-1,9.726147652E0,9.728316250E0
7.195399483E1,1.550485045E-1,1.290283203E-1,9.709895134E0,9.711990108E0
7.195598546E1,1.508346945E-1,1.244410276E-1,9.710202217E0,9.712170909E0
7.195798546E1,1.507102102E-1,1.220372468E-1,9.714089394E0,9.716024877E0
7.195998546E1,1.495609879E-1,1.126424000E-1,9.716513634E0,9.718317447E0
7.196198546E1,1.518594176E-1,1.090223715E-1,9.715670586E0,9.717468914E0
7.196398546E1,1.612542719E-1,1.224969327E-1,9.715976715E0,9.718086847E0
7.196598546E1,1.569255590E-1,1.260786653E-1,9.709349632E0,9.711436132E0
7.196798546E1,1.565329134E-1,1.233971566E-1,9.708420753E0,9.710466669E0
7.196998546E1,1.511507481E-1,1.258871257E-1,9.713324547E0,9.715316149E0
7.197198858E1,1.560349166E-1,1.211178750E-1,9.724816322E0,9.726822140E0
7.197398858E1,1.611585021E-1,1.178042963E-1,9.729546547E0,9.731594213E0
7.197601671E1,1.605072767E-1,1.139256954E-1,9.719482422E0,9.721475207E0
7.197798546E1,1.566574126E-1,1.154579818E-1,9.716177940E0,9.718126664E0
7.197998546E1,1.637634039E-1,1.137820408E-1,9.725236893E0,9.727281091E0
7.198203546E1,1.545792371E-1,1.193174347E-1,9.725534439E0,9.727494617E0
7.198398546E1,1.545217782E-1,1.296220869E-1,9.724386215E0,9.726477581E0
7.198598546E1,1.574810147E-1,1.356363147E-1,9.729518890E0,9.731738556E0
7.198798702E1,1.598943621E-1,1.182256788E-1,9.719644547E0,9.721678540E0
7.198999327E1,1.590803415E-1,1.258488148E-1,9.725553513E0,9.727668560E0
7.199198546E1,1.603540480E-1,1.201314628E-1,9.722268105E0,9.724332475E0
7.199398702E1,1.617809832E-1,1.147301495E-1,9.725917816E0,9.727939836E0
7.199598546E1,1.583429277E-1,1.192503944E-1,9.719099045E0,9.721120274E0
7.199798546E1,1.640890092E-1,1.202080771E-1,9.717528343E0,9.719657005E0
7.199998546E1,1.649892330E-1,1.284728646E-1,9.707550049E0,9.709801989E0
7.200198546E1,1.662629396E-1,1.267681867E-1,9.715968132E0,9.718217444E0
7.200398546E1,1.627099514E-1,1.142321527E-1,9.711667061E0,9.713701695E0
7.200598546E1,1.568010598E-1,1.007767394E-1,9.699725151E0,9.701515888E0
7.200798546E1,1.600859016E-1,9.465716034E-2,9.697685242E0,9.699468363E0
7.200998546E1,1.677760780E-1,9.228210896E-2,9.722316742E0,9.724202159E0
7.201198546E1,1.641368866E-1,1.040807366E-1,9.729508400E0,9.731449400E0
7.201398546E1,1.573182046E-1,1.073943079E-1,9.717221260E0,9.719088001E0
7.201598546E1,1.536407173E-1,1.078156903E-1,9.709110260E0,9.710924350E0
7.201798546E1,1.563126445E-1,1.011598110E-1,9.720870972E0,9.722653928E0
7.201998546E1,1.630834490E-1,1.020025685E-1,9.723351479E0,9.725253966E0
7.202198546E1,1.656596065E-1,1.099513173E-1,9.727190971E0,9.729222815E0
7.202398546E1,1.591760963E-1,1.139831543E-1,9.722451210E0,9.724422179E0
7.202598546E1,1.574427038E-1,1.181107536E-1,9.723389626E0,9.725381441E0
7.202798546E1,1.518689990E-1,1.126807109E-1,9.720449448E0,9.722288753E0
7.203003077E1,1.718366444E-1,1.156878248E-1,9.728781700E0,9.730986840E0
7.203198546E1,1.543302387E-1,1.166167781E-1,9.713535309E0,9.715461157E0
7.203398546E1,1.540525258E-1,1.195951626E-1,9.711208344E0,9.713166460E0
7.203598546E1,1.469656825E-1,1.296699643E-1,9.718399048E0,9.720375161E0
7.203798546E1,1.536024064E-1,1.284058243E-1,9.730360985E0,9.732420390E0
7.203999639E1,1.533725560E-1,1.308479160E-1,9.727277756E0,9.729366724E0
7.204200421E1,1.411717087E-1,1.338646114E-1,9.727727890E0,9.729673123E0
7.204399014E1,1.501930505E-1,1.385380924E-1,9.722642899E0,9.724789750E0
7.204598546E1,1.589941382E-1,1.235408112E-1,9.706773758E0,9.708861841E0
7.204798546E1,1.613308936E-1,1.125274822E-1,9.712701797E0,9.714693320E0
7.204998546E1,1.604593992E-1,1.159655526E-1,9.715191841E0,9.717208845E0
7.205198546E1,1.572607458E-1,1.148067638E-1,9.711072922E0,9.713024700E0
7.205398546E1,1.554890275E-1,1.180724502E-1,9.709693909E0,9.711656591E0
7.205598546E1,1.599709839E-1,1.183884889E-1,9.712164879E0,9.714203682E0
7.205798546E1,1.615798771E-1,1.172105372E-1,9.713812828E0,9.715863627E0
7.205998546E1,1.529799104E-1,1.233301163E-1,9.705327034E0,9.707316107E0
7.206198546E1,1.525872648E-1,1.140789241E-1,9.712386131E0,9.714254538E0
7.206398546E1,1.534108669E-1,1.003840864E-1,9.713774681E0,9.715504640E0
7.206598546E1,1.634186208E-1,9.920614213E-2,9.710527420E0,9.712409087E0
7.206798546E1,1.629493684E-1,9.954132885E-2,9.714378357E0,9.716254826E0
7.206998546E1,1.552687734E-1,1.034103632E-1,9.718582153E0,9.720372481E0
7.207198546E1,1.587738842E-1,1.034582406E-1,9.719233513E0,9.721080847E0
7.207398546E1,1.519264728E-1,1.009395421E-1,9.721158028E0,9.722869116E0
7.207598546E1,1.591856778E-1,1.081508771E-1,9.710556984E0,9.712463829E0
7.207798702E1,1.624513716E-1,1.053257212E-1,9.703670502E0,9.705601741E0
7.207998546E1,1.585823298E-1,1.099992096E-1,9.703948021E0,9.705867059E0
7.208198546E1,1.499249041E-1,1.093958691E-1,9.713103294E0,9.714876249E0
7.208398546E1,1.556422561E-1,1.019451097E-1,9.711341858E0,9.713124008E0
7.208598546E1,1.580651999E-1,1.031613648E-1,9.706926346E0,9.708761299E0
7.208798546E1,1.575959325E-1,9.592129290E-2,9.716456413E0,9.718207788E0
7.208998546E1,1.441692561E-1,1.052874178E-1,9.722431183E0,9.724070049E0
7.209198546E1,1.517061889E-1,1.204858124E-1,9.728743553E0,9.730672265E0
7.209399171E1,1.575097293E-1,1.100662351E-1,9.714597702E0,9.716497950E0
7.209598546E1,1.574714333E-1,1.182161048E-1,9.709331512E0,9.711327959E0
7.209799171E1,1.564658731E-1,1.171530783E-1,9.713324547E0,9.715291049E0
7.209998546E1,1.631983668E-1,1.139065400E-1,9.716800690E0,9.718838616E0
7.210198546E1,1.599709839E-1,1.189822480E-1,9.722029686E0,9.724073668E0
7.210398546E1,1.592239887E-1,1.205624267E-1,9.722690582E0,9.724741628E0
7.210599483E1,1.548761129E-1,1.150461808E-1,9.720325470E0,9.722239941E0
7.210802608E1,1.518306881E-1,1.218169853E-1,9.725477219E0,9.727425099E0
7.210998546E1,1.624896824E-1,1.213764474E-1,9.718409538E0,9.720525659E0
7.211198546E1,1.693945676E-1,1.155441776E-1,9.714386940E0,9.716550756E0
7.211398546E1,1.716067940E-1,1.162145510E-1,9.720582962E0,9.722792183E0
7.211598546E1,1.663491428E-1,1.155824810E-1,9.724605560E0,9.726714998E0
7.211798546E1,1.623364538E-1,1.179096475E-1,9.723858833E0,9.725928563E0
7.211998546E1,1.509496272E-1,1.145290285E-1,9.714884758E0,9.716732401E0
7.212198546E1,1.470135599E-1,1.156782433E-1,9.709138870E0,9.710940842E0
7.212398546E1,1.462091058E-1,1.226980537E-1,9.712787628E0,9.714662908E0
7.212598546E1,1.552687734E-1,1.278503686E-1,9.716072083E0,9.718153673E0
7.212798858E1,1.537364870E-1,1.188290194E-1,9.723341942E0,9.725283223E0
7.212998546E1,1.526255608E-1,1.158410534E-1,9.719970703E0,9.721859091E0
7.213198546E1,1.493119895E-1,1.202846915E-1,9.723820686E0,9.725710834E0
7.213398546E1,1.534012854E-1,1.158506349E-1,9.723993301E0,9.725893226E0
7.213599483E1,1.532672048E-1,1.193365827E-1,9.726865768E0,9.728805154E0
7.213798546E1,1.601146460E-1,1.076720357E-1,9.716637611E0,9.718553207E0
7.213998702E1,1.639357805E-1,1.081221476E-1,9.714588165E0,9.716572881E0
7.214198546E1,1.608712077E-1,1.032858565E-1,9.717681885E0,9.719562167E0
7.214399171E1,1.617139578E-1,1.065419763E-1,9.722909927E0,9.724838305E0
7.214598546E1,1.548090875E-1,1.169328094E-1,9.722421646E0,9.724357141E0
7.214799327E1,1.700553596E-1,1.190014035E-1,9.723648071E0,9.725863045E0
7.214999171E1,1.664832085E-1,1.200165376E-1,9.726884842E0,9.729049766E0
7.215198546E1,1.645391285E-1,1.223341301E-1,9.732497215E0,9.734656687E0
7.215398702E1,1.563317925E-1,1.198537350E-1,9.739363670E0,9.741355617E0
7.215598546E1,1.679388881E-1,1.165497378E-1,9.729068756E0,9.731216069E0
7.215798546E1,1.737615764E-1,1.115219146E-1,9.728216171E0,9.730406985E0
7.215998546E1,1.697010249E-1,1.229470447E-1,9.712587357E0,9.714847789E0
7.216198546E1,1.520318091E-1,1.139448434E-1,9.711973190E0,9.713831394E0
7.216398546E1,1.540716738E-1,1.183022931E-1,9.711457253E0,9.713399790E0
7.216598546E1,1.559391469E-1,1.235120744E-1,9.713505745E0,9.715542502E0
7.216798546E1,1.604306698E-1,1.249773279E-1,9.710776329E0,9.712905551E0
7.217003546E1,1.576725394E-1,1.185608655E-1,9.706122398E0,9.708126973E0
7.217199483E1,1.646731943E-1,1.250826716E-1,9.708219528E0,9.710421687E0
7.217398702E1,1.607275605E-1,1.330505759E-1,9.720564842E0,9.722803950E0
7.217599014E1,1.577012837E-1,1.293156296E-1,9.718132019E0,9.720271713E0
7.217799171E1,1.609190851E-1,1.234258860E-1,9.717940331E0,9.720056233E0
7.217998546E1,1.504420638E-1,1.282909065E-1,9.726693153E0,9.728702435E0
7.218198546E1,1.584386975E-1,1.248049438E-1,9.720966339E0,9.723058452E0
7.218398546E1,1.457781494E-1,1.221904755E-1,9.715172768E0,9.717034717E0
7.218598702E1,1.444278210E-1,1.094533205E-1,9.714224815E0,9.715914943E0
7.218799327E1,1.518881470E-1,1.089840606E-1,9.713792801E0,9.715591496E0
7.218998546E1,1.522808075E-1,1.198920459E-1,9.722862244E0,9.724793764E0
7.219198546E1,1.586206555E-1,1.192503944E-1,9.727354050E0,9.729378088E0
7.219398546E1,1.516966224E-1,1.154484004E-1,9.718476295E0,9.720345761E0
7.219598546E1,1.669620574E-1,1.119241416E-1,9.720295906E0,9.722373982E0
7.219799171E1,1.588696390E-1,1.173350364E-1,9.715871811E0,9.717878993E0
7.219998546E1,1.565807909E-1,1.201027408E-1,9.701353073E0,9.703359916E0
7.220198546E1,1.567052901E-1,1.242303401E-1,9.709273338E0,9.711332477E0
7.220398546E1,1.576533914E-1,1.284728646E-1,9.709799767E0,9.711929333E0
7.220598546E1,1.624513716E-1,1.275056005E-1,9.718122482E0,9.720316492E0
7.220798546E1,1.653435677E-1,1.169136614E-1,9.720755577E0,9.722864613E0
7.220998546E1,1.605647504E-1,1.063504443E-1,9.730188370E0,9.732094182E0
7.221198546E1,1.612351239E-1,9.957005829E-2,9.729040146E0,9.730885526E0
7.221401514E1,1.545696557E-1,1.147205681E-1,9.723236084E0,9.725141260E0
7.221598546E1,1.506623179E-1,1.119145676E-1,9.706055641E0,9.707870009E0
7.221798546E1,1.464581043E-1,1.190492883E-1,9.699122429E0,9.700958643E0
7.221998546E1,1.437095702E-1,1.150270253E-1,9.709924698E0,9.711669336E0
7.222198546E1,1.503558606E-1,1.292485744E-1,9.716033936E0,9.718056777E0
7.222398546E1,1.545122117E-1,1.326387823E-1,9.722029686E0,9.724162087E0
7.222603702E1,1.650083810E-1,1.117900610E-1,9.712356567E0,9.714401416E0
7.222799014E1,1.550101936E-1,1.171051934E-1,9.715565681E0,9.717507823E0
7.222998546E1,1.529320180E-1,1.214626357E-1,9.713525772E0,9.715488886E0
7.223201983E1,1.650562584E-1,1.103248149E-1,9.711973190E0,9.714002182E0
7.223398546E1,1.618193090E-1,1.140789241E-1,9.713458061E0,9.715475644E0
7.223599796E1,1.580364704E-1,1.248815581E-1,9.713419914E0,9.715508086E0
7.223799796E1,1.581322253E-1,1.133989692E-1,9.709072113E0,9.711021904E0
7.224002139E1,1.573086232E-1,1.150844842E-1,9.715095520E0,9.717050551E0
7.224202921E1,1.611680686E-1,1.160230190E-1,9.721608162E0,9.723636241E0
7.224399639E1,1.541195512E-1,1.129584387E-1,9.717279434E0,9.719157991E0
7.224598546E1,1.572320163E-1,1.161187813E-1,9.714540482E0,9.716506689E0
7.224798546E1,1.620778739E-1,1.256477088E-1,9.715890884E0,9.718054963E0
7.224998546E1,1.710992306E-1,1.194706634E-1,9.716006279E0,9.718247074E0
