Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,01:00:39,135,24.4,02:28,,,,19602.54,,
,01:00:40,136,24.3,02:28,,,,19609.29,,
,01:00:41,137,24.4,02:28,,,,19622.67,,
,01:00:42,139,24.7,02:26,,,,19629.71,,
,01:00:43,140,24.7,02:26,,,,19629.71,,
,01:00:44,140,25.1,02:23,,,,19643.09,,
,01:00:45,141,25.3,02:23,,,,19650.87,,
,01:00:46,141,25.2,02:23,,,,19657.95,,
,01:00:47,142,25.2,02:23,,,,19664.82,,
,01:00:48,142,25.2,02:23,,,,19664.82,,
,01:00:49,142,25.1,02:24,,,,19678.2,,
,01:00:50,143,25.1,02:24,,,,19678.73,,
,01:00:51,143,25,02:24,,,,19692.12,,
,01:00:52,143,25,02:24,,,,19692.6,,
,01:00:53,143,24.2,02:29,,,,19705.86,,
,01:00:54,143,24.2,02:29,,,,19705.86,,
,01:00:55,142,23.2,02:35,,,,19718.68,,
,01:00:56,141,22.9,02:37,,,,19725.1,,
,01:00:57,139,22.8,02:38,,,,19731.39,,
,01:00:58,139,22.7,02:39,,,,19737.62,,
,01:00:59,139,22.7,02:39,,,,19737.62,,
,01:01:00,140,22.6,02:39,,,,19749.97,,
,01:01:01,140,22.7,02:39,,,,19756.36,,
,01:01:02,141,23.1,02:36,,,,19762.84,,
,01:01:03,142,23.1,02:36,,,,19762.84,,
,01:01:04,142,23.2,02:35,,,,19769.28,,
,01:01:05,143,23.4,02:34,,,,19782.33,,
,01:01:06,143,23.4,02:34,,,,19788.96,,
,01:01:07,144,23.4,02:34,,,,19788.96,,
,01:01:08,144,23.6,02:32,,,,19795.59,,
,01:01:09,145,24.1,02:29,,,,19808.97,,
,01:01:10,146,24.1,02:29,,,,19815.93,,
,01:01:11,146,24.1,02:29,,,,19815.93,,
,01:01:12,147,24,02:30,,,,19822.59,,
,01:01:13,147,23.2,02:35,,,,19835.45,,
,01:01:14,147,23.2,02:35,,,,19835.45,,
,01:01:15,147,23,02:37,,,,19841.78,,
,01:01:16,147,23.1,02:36,,,,19848.24,,
,01:01:17,147,23.6,02:33,,,,19854.89,,
,01:01:18,147,23.8,02:31,,,,19868.24,,
,01:01:19,147,23.7,02:32,,,,19874.76,,
,01:01:20,147,23.7,02:32,,,,19874.76,,
,01:01:21,147,23.8,02:31,,,,19881.26,,
,01:01:22,147,24.2,02:29,,,,19888,,
,01:01:23,147,25,02:24,,,,19901.39,,
,01:01:24,147,25,02:24,,,,19901.93,,
,01:01:25,147,25.2,02:23,,,,19915.31,,
,01:01:26,147,25.2,02:23,,,,19915.98,,
,01:01:27,147,25.1,02:23,,,,19929.36,,
,01:01:28,147,24.9,02:25,,,,19936.61,,
,01:01:29,146,24.9,02:25,,,,19936.61,,
,01:01:30,146,24.8,02:25,,,,19943.32,,
,01:01:31,146,24.2,02:29,,,,19949.96,,
,01:01:32,146,24,02:30,,,,19956.22,,
,01:01:33,146,24,02:30,,,,19962.76,,
,01:01:34,147,24.4,02:28,,,,19976.1,,
,01:01:35,146,24.4,02:28,,,,19976.1,,
,01:01:36,147,24.5,02:27,,,,19982.83,,
,01:01:37,147,24.4,02:28,,,,19996.21,,
,01:01:38,148,24.4,02:28,,,,20003.34,,
,01:01:39,148,24.4,02:28,,,,20003.34,,
,01:01:40,149,24.7,02:26,,,,20016.73,,
,01:01:41,149,24.7,02:26,,,,20017.11,,
,01:01:42,150,24.6,02:26,,,,20024.09,,
,01:01:43,150,24.4,02:28,,,,20037.47,,
,01:01:44,150,24.4,02:28,,,,20037.94,,
,01:01:45,150,24.5,02:27,,,,20044.59,,
,01:01:46,149,24.4,02:27,,,,20057.98,,
,01:01:47,149,24.4,02:27,,,,20058.15,,
,01:01:48,148,24.4,02:27,,,,20064.79,,
,01:01:49,148,24.3,02:28,,,,20078.18,,
,01:01:50,147,23.9,02:31,,,,20084.79,,
,01:01:51,148,23.5,02:33,,,,20091.29,,
,01:01:52,148,23.5,02:33,,,,20091.29,,
,01:01:53,148,23.2,02:35,,,,20097.5,,
,01:01:54,149,23.1,02:36,,,,20103.45,,
,01:01:55,149,24.2,02:29,,,,20116.84,,
,01:01:56,149,24.4,02:27,,,,20124.34,,
,01:01:57,149,24.4,02:27,,,,20124.34,,
,01:01:58,149,24.1,02:29,,,,20131.23,,
,01:01:59,149,23.7,02:32,,,,20144.6,,
,01:02:00,148,23.7,02:32,,,,20144.6,,
,01:02:01,148,23.6,02:33,,,,20157.68,,
,01:02:02,148,23.6,02:33,,,,20157.68,,
,01:02:03,148,23.7,02:32,,,,20164.23,,
,01:02:04,148,23.7,02:32,,,,20177.48,,
,01:02:05,147,23.7,02:32,,,,20177.48,,
,01:02:06,146,23.3,02:34,,,,20183.97,,
,01:02:07,145,22.6,02:39,,,,20196.72,,
,01:02:08,144,22.5,02:40,,,,20203.11,,
,01:02:09,144,22.5,02:40,,,,20203.11,,
,01:02:10,144,22.8,02:38,,,,20209.53,,
,01:02:11,145,22.9,02:37,,,,20222.54,,
,01:02:12,145,22.9,02:37,,,,20222.54,,
,01:02:13,146,23,02:37,,,,20228.93,,
,01:02:14,145,22.7,02:39,,,,20235.5,,
,01:02:15,144,22.2,02:42,,,,20248.41,,
,01:02:16,143,22.2,02:42,,,,20248.41,,
,01:02:17,142,22.2,02:42,,,,20254.44,,
,01:02:18,140,23.1,02:36,,,,20267.15,,
,01:02:19,140,23.7,02:32,,,,20273.72,,
,01:02:20,140,24.3,02:28,,,,20280.5,,
,01:02:21,141,24.5,02:27,,,,20287.56,,
,01:02:22,143,24.5,02:27,,,,20287.56,,
,01:02:23,143,24.5,02:27,,,,20294.62,,
,01:02:24,144,24.1,02:29,,,,20301.47,,
,01:02:25,144,24,02:30,,,,20308.32,,
,01:02:26,145,24.1,02:30,,,,20315.09,,
,01:02:27,145,24.1,02:29,,,,20322.01,,
,01:02:28,145,24.2,02:29,,,,20335.39,,
,01:02:29,145,24.2,02:29,,,,20335.92,,
,01:02:30,145,24.1,02:29,,,,20342.79,,
,01:02:31,144,23.7,02:32,,,,20356.17,,
,01:02:32,144,23.7,02:32,,,,20356.18,,
,01:02:33,144,23.4,02:34,,,,20362.72,,
,01:02:34,144,23.3,02:35,,,,20369.15,,
,01:02:35,143,23.7,02:32,,,,20382.54,,
,01:02:36,142,23.7,02:32,,,,20382.67,,
,01:02:37,142,23.9,02:31,,,,20389.3,,
,01:02:38,142,23.6,02:33,,,,20402.37,,
,01:02:39,141,23.6,02:33,,,,20402.37,,
,01:02:40,140,23.6,02:33,,,,20408.75,,
,01:02:41,140,23.6,02:33,,,,20421.64,,
,01:02:42,140,23.6,02:33,,,,20421.64,,
,01:02:43,140,24,02:30,,,,20435.03,,
,01:02:44,139,23.9,02:30,,,,20441.79,,
,01:02:45,139,24,02:30,,,,20448.38,,
,01:02:46,138,23.9,02:30,,,,20454.99,,
,01:02:47,138,23.9,02:31,,,,20461.55,,
,01:02:48,137,23.9,02:31,,,,20461.55,,
,01:02:49,137,23.9,02:31,,,,20474.8,,
,01:02:50,136,23.9,02:31,,,,20474.8,,
,01:02:51,136,23.9,02:30,,,,20481.52,,
,01:02:52,134,24,02:30,,,,20488.12,,
,01:02:53,133,24.1,02:29,,,,20501.41,,
,01:02:54,134,24.1,02:29,,,,20501.41,,
,01:02:55,136,24.1,02:29,,,,20514.69,,
,01:02:56,137,24.1,02:29,,,,20514.69,,
,01:02:57,139,24.2,02:29,,,,20521.34,,
,01:02:58,139,24.3,02:28,,,,20528.1,,
,01:02:59,139,24.3,02:28,,,,20534.74,,
,01:03:00,138,24.4,02:28,,,,20541.38,,
,01:03:01,138,24.3,02:28,,,,20554.7,,
,01:03:02,137,24.3,02:28,,,,20554.7,,
,01:03:03,137,24.3,02:28,,,,20561.38,,
,01:03:04,137,24.6,02:26,,,,20568.2,,
,01:03:05,138,25,02:24,,,,20581.58,,
,01:03:06,139,25,02:24,,,,20581.88,,
,01:03:07,139,25.9,02:19,,,,20595.27,,
,01:03:08,139,25.9,02:19,,,,20603.21,,
,01:03:09,140,25.7,02:20,,,,20610.29,,
,01:03:10,140,25.8,02:20,,,,20617.34,,
,01:03:11,140,25.5,02:21,,,,20624.38,,
,01:03:12,141,25.5,02:21,,,,20624.38,,
,01:03:13,141,25.4,02:22,,,,20631.3,,
,01:03:14,141,25.2,02:23,,,,20638.38,,
,01:03:15,141,25.4,02:22,,,,20645.44,,
,01:03:16,141,25.3,02:22,,,,20652.54,,
,01:03:17,141,25.5,02:21,,,,20659.71,,
,01:03:18,141,25.9,02:19,,,,20673.1,,
,01:03:19,140,25.9,02:19,,,,20674.17,,
,01:03:20,140,26.2,02:18,,,,20681.61,,
,01:03:21,140,26.5,02:16,,,,20689.14,,
,01:03:22,139,26,02:19,,,,20702.52,,
,01:03:23,139,25.3,02:22,,,,20710.61,,
,01:03:24,139,24.8,02:25,,,,20717.31,,
,01:03:25,139,24.2,02:29,,,,20724.02,,
,01:03:26,139,24.2,02:29,,,,20724.02,,
,01:03:27,138,23.7,02:32,,,,20730.7,,
,01:03:28,137,24.2,02:28,,,,20744.08,,
,01:03:29,136,24.2,02:28,,,,20744.34,,
,01:03:30,137,24.9,02:25,,,,20751.35,,
,01:03:31,137,25.3,02:22,,,,20758.55,,
,01:03:32,138,26.2,02:18,,,,20771.93,,
,01:03:33,138,26.4,02:16,,,,20780.46,,
,01:03:34,138,26.6,02:15,,,,20787.76,,
,01:03:35,139,26.5,02:16,,,,20794.99,,
,01:03:36,140,26.4,02:16,,,,20802.19,,
,01:03:37,140,26.2,02:18,,,,20809.46,,
,01:03:38,141,25.9,02:19,,,,20816.7,,
,01:03:39,142,25.7,02:20,,,,20823.84,,
,01:03:40,142,25.6,02:21,,,,20830.94,,
,01:03:41,142,25.9,02:19,,,,20838.16,,
,01:03:42,143,26,02:19,,,,20845.55,,
,01:03:43,143,26,02:19,,,,20852.69,,
,01:03:44,143,26.2,02:18,,,,20859.9,,
,01:03:45,143,26.5,02:16,,,,20867.38,,
,01:03:46,144,27,02:13,,,,20875.11,,
,01:03:47,145,27,02:13,,,,20882.56,,
,01:03:48,146,26.6,02:15,,,,20889.91,,
,01:03:49,147,26.5,02:16,,,,20897.19,,
,01:03:50,148,26.5,02:16,,,,20897.19,,
,01:03:51,148,26.5,02:16,,,,20910.57,,
,01:03:52,149,26.7,02:15,,,,20919.66,,
,01:03:53,149,26.7,02:15,,,,20919.66,,
,01:03:54,149,27.1,02:13,,,,20927.25,,
,01:03:55,149,27.1,02:13,,,,20940.63,,
,01:03:56,150,27.1,02:13,,,,20941.98,,
,01:03:57,150,27,02:13,,,,20955.36,,
,01:03:58,151,26.8,02:14,,,,20964.27,,
,01:03:59,151,26.6,02:15,,,,20971.48,,
,01:04:00,151,26.6,02:15,,,,20971.48,,
,01:04:01,151,26.5,02:16,,,,20978.77,,
,01:04:02,151,26.7,02:15,,,,20986.25,,
,01:04:03,150,26.9,02:14,,,,20993.77,,
,01:04:04,150,27.2,02:12,,,,21007.15,,
,01:04:05,149,27.2,02:12,,,,21008.8,,
,01:04:06,149,27.2,02:12,,,,21016.45,,
,01:04:07,149,27.4,02:11,,,,21024.08,,
,01:04:08,149,27.6,02:11,,,,21037.47,,
,01:04:09,149,27.6,02:11,,,,21039.52,,
,01:04:10,149,27.5,02:11,,,,21052.91,,
,01:04:11,149,27.6,02:10,,,,21062.26,,
,01:04:12,149,27.6,02:10,,,,21062.26,,
,01:04:13,150,28.1,02:08,,,,21075.65,,
,01:04:14,150,28.2,02:08,,,,21085.7,,
,01:04:15,150,28.1,02:08,,,,21093.54,,
,01:04:16,151,28.1,02:08,,,,21093.54,,
,01:04:17,151,28.4,02:07,,,,21101.45,,
,01:04:18,151,28.6,02:06,,,,21109.47,,
,01:04:19,151,28.8,02:05,,,,21117.47,,
,01:04:20,151,28.8,02:05,,,,21125.5,,
,01:04:21,151,28.4,02:07,,,,21138.88,,
,01:04:22,151,28.4,02:07,,,,21141.34,,
,01:04:23,152,28,02:09,,,,21148.99,,
,01:04:24,152,27.7,02:10,,,,21156.48,,
,01:04:25,152,27.1,02:13,,,,21169.86,,
,01:04:26,151,26.7,02:15,,,,21178.79,,
,01:04:27,150,26.7,02:15,,,,21178.79,,
,01:04:28,150,26.2,02:17,,,,21185.92,,
,01:04:29,150,25.2,02:23,,,,21199.3,,
,01:04:30,149,25.2,02:23,,,,21199.72,,
,01:04:31,148,24.8,02:25,,,,21206.62,,
,01:04:32,147,24.3,02:28,,,,21213.19,,
,01:04:33,146,23.7,02:32,,,,21219.67,,
,01:04:34,145,23.3,02:34,,,,21232.54,,
,01:04:35,144,23.3,02:34,,,,21232.54,,
,01:04:36,142,23,02:37,,,,21238.81,,
,01:04:37,141,22.3,02:41,,,,21250.91,,
,01:04:38,139,22.3,02:41,,,,21250.91,,
,01:04:39,138,19.6,03:04,,,,21261.9,,
,01:04:40,138,17.3,03:28,,,,21266.26,,
,01:04:41,139,15.7,03:50,,,,21269.92,,
,01:04:42,139,13.6,04:25,,,,21273.17,,
,01:04:43,139,11.2,05:20,,,,21275.92,,
,01:04:44,138,8.7,06:54,,,,21278,,
,01:04:45,138,7.4,08:09,,,,21279.34,,
,01:04:46,137,7.1,08:30,,,,21281.29,,
,01:04:47,136,6.7,09:01,,,,21283.96,,
,01:04:48,135,6.7,09:01,,,,21283.96,,
,01:04:49,135,7,08:32,,,,21286.87,,
,01:04:50,135,7.6,07:53,,,,21289.9,,
,01:04:51,135,8.9,06:47,,,,21293.56,,
,01:04:52,134,8.9,06:47,,,,21293.56,,
,01:04:53,133,10.6,05:39,,,,21297.6,,
,01:04:54,132,12.2,04:55,,,,21303,,
,01:04:55,132,13.6,04:24,,,,21307.59,,
,01:04:56,133,14.4,04:10,,,,21312.51,,
,01:04:57,133,15.1,03:58,,,,21317.06,,
,01:04:58,134,15.8,03:49,,,,21322.03,,
,01:04:59,135,15.6,03:51,,,,21326.7,,
,01:05:00,134,15.5,03:52,,,,21331.5,,
,01:05:01,134,15.7,03:49,,,,21337.27,,
,01:05:02,133,15.7,03:49,,,,21337.27,,
,01:05:03,132,16.4,03:40,,,,21343.2,,
,01:05:04,132,16.9,03:33,,,,21351.09,,
,01:05:05,131,17.1,03:31,,,,21356.89,,
,01:05:06,131,17,03:32,,,,21361.5,,
,01:05:07,130,17,03:32,,,,21361.5,,
,01:05:08,130,16.5,03:39,,,,21366.34,,
,01:05:09,130,15.7,03:49,,,,21371.41,,
,01:05:10,129,15.1,03:59,,,,21377.93,,
,01:05:11,127,15.1,03:59,,,,21377.93,,
,01:05:12,125,14.5,04:09,,,,21381.25,,
,01:05:13,124,14,04:18,,,,21384.69,,
,01:05:14,124,13.5,04:27,,,,21388.81,,
,01:05:15,124,13.1,04:34,,,,21393.49,,
,01:05:16,124,12.8,04:42,,,,21398.85,,
,01:05:17,123,12.4,04:50,,,,21402.19,,
,01:05:18,121,12.4,04:50,,,,21402.19,,
,01:05:19,119,12.1,04:58,,,,21406.28,,
,01:05:20,118,12,05:01,,,,21410.38,,
,01:05:21,119,12.3,04:52,,,,21415.07,,
,01:05:22,121,13.1,04:34,,,,21420.38,,
,01:05:23,123,14.3,04:12,,,,21425.53,,
,01:05:24,125,16.8,03:35,,,,21431.67,,
,01:05:25,125,19.2,03:07,,,,21438.3,,
,01:05:26,124,21.8,02:45,,,,21444.89,,
,01:05:27,125,23.2,02:35,,,,21451.74,,
,01:05:28,125,24.1,02:29,,,,21458.74,,
,01:05:29,128,23.7,02:32,,,,21465.31,,
,01:05:30,130,22.7,02:39,,,,21471.46,,
,01:05:31,131,22.7,02:39,,,,21471.46,,
,01:05:32,131,20.7,02:54,,,,21483.28,,
,01:05:33,131,19.7,03:03,,,,21488.57,,
,01:05:34,131,18.6,03:14,,,,21493.67,,
,01:05:35,131,17.9,03:21,,,,21498.73,,
,01:05:36,131,17.7,03:23,,,,21503.05,,
,01:05:37,130,18.1,03:19,,,,21507.74,,
,01:05:38,129,18.1,03:19,,,,21507.74,,
,01:05:39,129,19.2,03:08,,,,21519.87,,
,01:05:40,129,19.1,03:09,,,,21525.25,,
,01:05:41,128,18.7,03:13,,,,21530.61,,
,01:05:42,128,18.9,03:11,,,,21535.94,,
,01:05:43,127,19.3,03:06,,,,21541.47,,
,01:05:44,127,19.3,03:06,,,,21546.82,,
,01:05:45,127,19.1,03:08,,,,21551.98,,
,01:05:46,128,19.2,03:07,,,,21557.38,,
,01:05:47,128,19.7,03:03,,,,21562.99,,
,01:05:48,129,19.7,03:03,,,,21562.99,,
,01:05:49,129,20,03:00,,,,21574.25,,
,01:05:50,129,20,03:00,,,,21579.81,,
,01:05:51,129,19.5,03:04,,,,21585.17,,
,01:05:52,129,19.5,03:04,,,,21585.17,,
,01:05:53,128,18.6,03:13,,,,21595.33,,
,01:05:54,126,18.7,03:12,,,,21600.52,,
,01:05:55,124,18.8,03:12,,,,21605.83,,
,01:05:56,124,19,03:09,,,,21611.1,,
,01:05:57,123,19.3,03:07,,,,21616.47,,
,01:05:58,124,19.3,03:07,,,,21616.47,,
,01:05:59,123,20.1,03:00,,,,21627.7,,
,01:06:00,123,20.2,02:58,,,,21633.36,,
,01:06:01,124,20.2,02:58,,,,21639.18,,
,01:06:02,123,20.1,02:59,,,,21644.88,,
,01:06:03,123,20.1,02:59,,,,21650.54,,
,01:06:04,123,20,03:00,,,,21656.38,,
,01:06:05,122,20.1,02:59,,,,21662.07,,
,01:06:06,122,20,03:00,,,,21667.69,,
,01:06:07,123,20,03:00,,,,21673.43,,
,01:06:08,122,20,03:00,,,,21673.43,,
,01:06:09,122,20,03:00,,,,21679.1,,
,01:06:10,123,20,03:00,,,,21690.23,,
,01:06:11,123,20.4,02:57,,,,21696.02,,
,01:06:12,122,20.7,02:54,,,,21701.92,,
,01:06:13,121,20.9,02:52,,,,21707.88,,
,01:06:14,121,20.8,02:53,,,,21713.74,,
,01:06:15,121,20.9,02:52,,,,21719.67,,
,01:06:16,121,21,02:52,,,,21725.62,,
,01:06:17,123,21,02:51,,,,21731.5,,
,01:06:18,125,21.1,02:51,,,,21737.48,,
,01:06:19,125,20.9,02:52,,,,21743.33,,
,01:06:20,125,20.7,02:54,,,,21749.07,,
,01:06:21,125,20.5,02:55,,,,21754.73,,
,01:06:22,124,20.5,02:56,,,,21760.46,,
,01:06:23,122,20.5,02:56,,,,21766.23,,
,01:06:24,122,20.5,02:55,,,,21772,,
,01:06:25,122,20.6,02:55,,,,21777.78,,
,01:06:26,123,20.6,02:55,,,,21777.78,,
,01:06:27,124,20.5,02:55,,,,21789.17,,
,01:06:28,125,20.5,02:55,,,,21789.17,,
,01:06:29,125,20.7,02:54,,,,21794.84,,
,01:06:30,126,20.9,02:53,,,,21800.7,,
,01:06:31,127,21.4,02:49,,,,21812.68,,
,01:06:32,127,21.4,02:49,,,,21812.68,,
,01:06:33,127,21.6,02:47,,,,21818.78,,
,01:06:34,130,22.5,02:40,,,,21831.38,,
,01:06:35,130,23,02:37,,,,21837.88,,
,01:06:36,131,23.1,02:36,,,,21844.36,,
,01:06:37,131,23,02:36,,,,21850.79,,
,01:06:38,131,22.9,02:38,,,,21857.13,,
,01:06:39,132,22.8,02:38,,,,21863.37,,
,01:06:40,132,22.6,02:39,,,,21869.7,,
,01:06:41,133,22.5,02:40,,,,21876.05,,
,01:06:42,133,22.5,02:40,,,,21876.05,,
,01:06:43,133,22.2,02:42,,,,21888.65,,
,01:06:44,133,22.1,02:43,,,,21894.85,,
,01:06:45,133,22,02:43,,,,21901.13,,
,01:06:46,132,22.2,02:42,,,,21907.51,,
,01:06:47,132,22.6,02:39,,,,21913.96,,
,01:06:48,131,23.2,02:35,,,,21920.63,,
,01:06:49,131,23.6,02:33,,,,21927.41,,
,01:06:50,131,23.9,02:30,,,,21934.09,,
,01:06:51,132,24,02:30,,,,21940.85,,
,01:06:52,132,24,02:30,,,,21947.56,,
,01:06:53,132,23.6,02:33,,,,21954.18,,
,01:06:54,132,23.2,02:35,,,,21960.68,,
,01:06:55,132,23.2,02:35,,,,21967.23,,
,01:06:56,132,23.5,02:33,,,,21974,,
,01:06:57,132,23.6,02:33,,,,21980.7,,
,01:06:58,133,23.5,02:33,,,,21987.24,,
,01:06:59,134,23.6,02:32,,,,21993.89,,
,01:07:00,135,24.6,02:26,,,,22000.86,,
,01:07:01,135,26.2,02:17,,,,22008.49,,
,01:07:02,135,27.5,02:11,,,,22016.52,,
,01:07:03,135,28,02:08,,,,22024.4,,
,01:07:04,136,27.7,02:10,,,,22032.42,,
,01:07:05,136,27.4,02:11,,,,22040.41,,
,01:07:06,136,27,02:13,,,,22048.3,,
,01:07:07,136,26.7,02:15,,,,22056.07,,
,01:07:08,135,26.2,02:17,,,,22063.76,,
,01:07:09,134,26.2,02:17,,,,22063.76,,
,01:07:10,133,25.6,02:21,,,,22077.14,,
,01:07:11,133,25.5,02:21,,,,22085.96,,
,01:07:12,132,25.5,02:21,,,,22085.96,,
,01:07:13,131,25.2,02:23,,,,22099.34,,
,01:07:14,131,24,02:30,,,,22107.36,,
,01:07:15,130,22.7,02:39,,,,22113.52,,
,01:07:16,130,22.7,02:39,,,,22113.52,,
,01:07:17,129,20.4,02:56,,,,22125.38,,
,01:07:18,129,20.2,02:58,,,,22131.29,,
,01:07:19,129,20.7,02:54,,,,22137.33,,
,01:07:20,129,20.7,02:54,,,,22137.33,,
,01:07:21,129,21.4,02:49,,,,22149.66,,
,01:07:22,129,21.4,02:48,,,,22155.98,,
,01:07:23,128,21.2,02:50,,,,22162.13,,
,01:07:24,128,21.5,02:47,,,,22168.21,,
,01:07:25,128,22.2,02:42,,,,22174.91,,
,01:07:26,128,23.2,02:35,,,,22181.77,,
,01:07:27,128,23.4,02:34,,,,22188.59,,
,01:07:28,129,23.4,02:34,,,,22195.43,,
,01:07:29,129,23.4,02:34,,,,22202.46,,
,01:07:30,129,23.6,02:33,,,,22209.59,,
,01:07:31,130,23.6,02:32,,,,22216.61,,
,01:07:32,130,23.3,02:34,,,,22223.44,,
,01:07:33,131,22.7,02:39,,,,22229.96,,
,01:07:34,131,22,02:44,,,,22236.24,,
,01:07:35,132,21.7,02:46,,,,22242.82,,
,01:07:36,132,21.8,02:46,,,,22249.44,,
,01:07:37,132,22.2,02:42,,,,22256.02,,
,01:07:38,132,22.5,02:40,,,,22262.72,,
,01:07:39,132,22.9,02:37,,,,22269.36,,
,01:07:40,132,22.9,02:37,,,,22269.36,,
,01:07:41,132,22.4,02:41,,,,22282.29,,
,01:07:42,133,22.4,02:41,,,,22282.29,,
,01:07:43,133,21.3,02:49,,,,22288.5,,
,01:07:44,134,19.2,03:07,,,,22299.81,,
,01:07:45,133,19.2,03:07,,,,22299.81,,
,01:07:46,133,19.4,03:06,,,,22305.54,,
,01:07:47,132,19.7,03:03,,,,22311.48,,
,01:07:48,132,20.1,02:59,,,,22317.4,,
,01:07:49,131,20.7,02:54,,,,22329.58,,
,01:07:50,131,20.7,02:54,,,,22329.58,,
,01:07:51,131,21,02:52,,,,22335.79,,
,01:07:52,131,21.1,02:51,,,,22347.73,,
,01:07:53,132,21.1,02:51,,,,22353.71,,
,01:07:54,132,21.1,02:51,,,,22353.71,,
,01:07:55,134,21.5,02:47,,,,22365.82,,
,01:07:56,135,21.5,02:47,,,,22365.82,,
,01:07:57,135,21.5,02:47,,,,22371.93,,
,01:07:58,136,20.5,02:56,,,,22383.58,,
,01:07:59,136,20,03:00,,,,22389.02,,
,01:08:00,135,19.7,03:03,,,,22394.49,,
,01:08:01,135,19.7,03:03,,,,22394.49,,
,01:08:02,135,19,03:09,,,,22405.3,,
,01:08:03,135,18.4,03:15,,,,22410.44,,
,01:08:04,134,18.4,03:16,,,,22415.67,,
,01:08:05,133,18.6,03:13,,,,22421.08,,
,01:08:06,132,18.4,03:16,,,,22426.26,,
,01:08:07,132,17.8,03:23,,,,22431.09,,
,01:08:08,132,17.8,03:23,,,,22431.09,,
,01:08:09,133,16.2,03:42,,,,22439.3,,
,01:08:10,132,16.3,03:41,,,,22443.43,,
,01:08:11,130,17.3,03:28,,,,22450.81,,
,01:08:12,128,19,03:09,,,,22456.21,,
,01:08:13,129,20.2,02:58,,,,22462.08,,
,01:08:14,130,20.9,02:52,,,,22468.12,,
,01:08:15,132,21,02:51,,,,22474.26,,
,01:08:16,133,21.1,02:51,,,,22480.29,,
,01:08:17,134,20.8,02:53,,,,22486.36,,
,01:08:18,135,20.4,02:56,,,,22492.11,,
,01:08:19,134,19.5,03:04,,,,22497.47,,
,01:08:20,133,18.8,03:11,,,,22502.51,,
,01:08:21,132,18.2,03:18,,,,22507.48,,
,01:08:22,131,18.2,03:18,,,,22507.48,,
,01:08:23,130,17.6,03:25,,,,22516.25,,
,01:08:24,130,17.2,03:29,,,,22521.33,,
,01:08:25,129,16.6,03:36,,,,22525.62,,
,01:08:26,126,16.1,03:43,,,,22529.64,,
,01:08:27,125,16,03:44,,,,22535.37,,
,01:08:28,123,15,03:59,,,,22540.37,,
,01:08:29,123,15,03:59,,,,22540.37,,
,01:08:30,124,15.5,03:53,,,,22544.58,,
,01:08:31,125,16.1,03:44,,,,22551.58,,
,01:08:32,125,17.7,03:23,,,,22556.73,,
,01:08:33,126,18.5,03:14,,,,22566.79,,
,01:08:34,126,19.3,03:07,,,,22572.45,,
,01:08:35,126,19.3,03:07,,,,22572.45,,
,01:08:36,126,19.8,03:02,,,,22583.79,,
,01:08:37,126,19.3,03:06,,,,22589.21,,
,01:08:38,127,19.3,03:06,,,,22589.21,,
,01:08:39,127,19.2,03:08,,,,22594.68,,
,01:08:40,127,19.3,03:07,,,,22600.18,,
,01:08:41,127,19.1,03:09,,,,22605.61,,
,01:08:42,127,18.7,03:12,,,,22616.18,,
,01:08:43,125,18.7,03:13,,,,22621.23,,
,01:08:44,124,18.5,03:15,,,,22626.43,,
,01:08:45,124,18.9,03:11,,,,22631.84,,
,01:08:46,123,19.3,03:06,,,,22637.5,,
,01:08:47,123,19.3,03:06,,,,22637.5,,
,01:08:48,123,19.6,03:03,,,,22643.1,,
,01:08:49,124,19.3,03:07,,,,22648.44,,
,01:08:50,125,18.6,03:14,,,,22653.45,,
,01:08:51,125,17.8,03:22,,,,22658.3,,
,01:08:52,125,18.1,03:19,,,,22667.84,,
,01:08:53,125,18.9,03:10,,,,22673.51,,
,01:08:54,125,19.4,03:06,,,,22679.07,,
,01:08:55,124,19.4,03:06,,,,22679.07,,
,01:08:56,122,19.7,03:03,,,,22690.01,,
,01:08:57,120,19.8,03:02,,,,22695.54,,
,01:08:58,119,19.8,03:02,,,,22695.54,,
,01:08:59,120,19.5,03:04,,,,22706.37,,
,01:09:00,121,19.5,03:04,,,,22706.37,,
,01:09:01,121,19.1,03:09,,,,22716.8,,
,01:09:02,121,19.1,03:09,,,,22716.8,,
,01:09:03,120,19.6,03:03,,,,22727.7,,
,01:09:04,121,19.6,03:03,,,,22727.7,,
,01:09:05,121,19.4,03:05,,,,22733.08,,
,01:09:06,122,19.1,03:08,,,,22738.34,,
,01:09:07,123,18.7,03:12,,,,22743.67,,
,01:09:08,124,18.6,03:13,,,,22749,,
,01:09:09,124,18.5,03:14,,,,22754.31,,
,01:09:10,124,18.8,03:12,,,,22759.58,,
,01:09:11,124,19.3,03:07,,,,22770.47,,
,01:09:12,124,19.3,03:07,,,,22770.47,,
,01:09:13,123,19.1,03:08,,,,22775.89,,
,01:09:14,123,18.9,03:10,,,,22781.12,,
,01:09:15,123,18.7,03:13,,,,22786.3,,
,01:09:16,123,18.5,03:14,,,,22791.5,,
,01:09:17,121,18.5,03:15,,,,22796.74,,
,01:09:18,120,18.5,03:15,,,,22801.98,,
