Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,00:08:47,121,14.9,04:01,,,,1949.22,,
,00:08:48,121,14.9,04:02,,,,1954.43,,
,00:08:49,121,14.8,04:03,,,,1958.61,,
,00:08:50,121,15,04:00,,,,1963.57,,
,00:08:51,122,15,04:00,,,,1963.57,,
,00:08:52,122,14.9,04:01,,,,1970.53,,
,00:08:53,122,14.8,04:03,,,,1975.04,,
,00:08:54,122,14.5,04:09,,,,1979.78,,
,00:08:55,122,14.4,04:09,,,,1984.15,,
,00:08:56,122,14.4,04:09,,,,1984.15,,
,00:08:57,122,14.3,04:12,,,,1989.08,,
,00:08:58,122,14.3,04:12,,,,1993.51,,
,00:08:59,123,14.2,04:13,,,,1998.65,,
,00:09:00,123,14.5,04:09,,,,2003.64,,
,00:09:01,124,14.6,04:06,,,,2007.89,,
,00:09:02,125,14.6,04:06,,,,2007.89,,
,00:09:03,125,14.8,04:04,,,,2012.98,,
,00:09:04,126,14.8,04:04,,,,2019.94,,
,00:09:05,127,14.7,04:05,,,,2024.83,,
,00:09:06,128,14.5,04:09,,,,2029.17,,
,00:09:07,128,14.6,04:07,,,,2032.85,,
,00:09:08,129,14.6,04:07,,,,2032.85,,
,00:09:09,129,14.3,04:11,,,,2039.5,,
,00:09:10,129,14.3,04:12,,,,2044.38,,
,00:09:11,129,13.8,04:21,,,,2048.94,,
,00:09:12,128,13.8,04:21,,,,2048.94,,
,00:09:13,127,13.7,04:23,,,,2055.37,,
,00:09:14,127,13.5,04:26,,,,2060.01,,
,00:09:15,127,13.5,04:26,,,,2060.01,,
,00:09:16,127,13.8,04:22,,,,2066.96,,
,00:09:17,127,14,04:17,,,,2072.04,,
,00:09:18,127,14,04:16,,,,2076.61,,
,00:09:19,128,13.9,04:19,,,,2080.48,,
,00:09:20,128,13.9,04:19,,,,2080.48,,
,00:09:21,129,13.9,04:19,,,,2084.97,,
,00:09:22,129,14.1,04:16,,,,2091.93,,
,00:09:23,129,14.3,04:11,,,,2096.33,,
,00:09:24,128,14.3,04:11,,,,2096.33,,
,00:09:25,128,14.1,04:15,,,,2103.29,,
,00:09:26,128,14.2,04:14,,,,2108.33,,
,00:09:27,128,14.1,04:14,,,,2112.42,,
,00:09:28,128,14.5,04:07,,,,2117.03,,
,00:09:29,128,14.5,04:07,,,,2117.03,,
,00:09:30,128,14.9,04:02,,,,2123.99,,
,00:09:31,128,15.3,03:56,,,,2128.14,,
,00:09:32,128,15.6,03:51,,,,2132.98,,
,00:09:33,128,15.4,03:53,,,,2138.07,,
,00:09:34,128,15.4,03:55,,,,2141.98,,
,00:09:35,128,15.4,03:55,,,,2141.98,,
,00:09:36,128,15,03:59,,,,2148.93,,
,00:09:37,128,15,04:01,,,,2154.96,,
,00:09:38,129,14.7,04:05,,,,2159.72,,
,00:09:39,129,14.7,04:05,,,,2159.72,,
,00:09:40,129,15.1,03:58,,,,2165.15,,
,00:09:41,129,15.4,03:54,,,,2172.1,,
,00:09:42,129,15.8,03:48,,,,2177.84,,
,00:09:43,128,15.6,03:50,,,,2182.02,,
,00:09:44,128,15.6,03:50,,,,2182.02,,
,00:09:45,128,15.6,03:51,,,,2188.97,,
,00:09:46,128,15.3,03:55,,,,2193.65,,
,00:09:47,129,15.4,03:54,,,,2198.02,,
,00:09:48,130,15.5,03:52,,,,2202.48,,
,00:09:49,131,15.6,03:50,,,,2207.72,,
,00:09:50,132,15.6,03:50,,,,2207.72,,
,00:09:51,132,15.6,03:51,,,,2212.91,,
,00:09:52,132,15.3,03:56,,,,2219.87,,
,00:09:53,132,15.3,03:56,,,,2220.33,,
,00:09:54,131,15,04:00,,,,2227.29,,
,00:09:55,131,14.7,04:05,,,,2232.56,,
,00:09:56,130,14.7,04:05,,,,2232.56,,
,00:09:57,129,14.7,04:05,,,,2239.51,,
,00:09:58,128,14.9,04:01,,,,2244.75,,
,00:09:59,127,14.8,04:03,,,,2249.19,,
,00:10:00,126,14.4,04:10,,,,2253.58,,
,00:10:01,125,14.4,04:10,,,,2253.58,,
,00:10:02,125,14,04:16,,,,2260.54,,
,00:10:03,125,14.1,04:16,,,,2265.9,,
,00:10:04,125,14.1,04:16,,,,2265.9,,
,00:10:05,127,14.2,04:14,,,,2272.85,,
,00:10:06,127,14.3,04:12,,,,2277.72,,
,00:10:07,128,14.3,04:12,,,,2277.72,,
,00:10:08,128,14.4,04:11,,,,2284.67,,
,00:10:09,128,14.6,04:06,,,,2289.76,,
,00:10:10,128,14.5,04:08,,,,2294.33,,
,00:10:11,128,14.5,04:09,,,,2298.59,,
,00:10:12,128,14.5,04:09,,,,2298.59,,
,00:10:13,129,14.6,04:07,,,,2305.54,,
,00:10:14,129,15,04:00,,,,2311.49,,
,00:10:15,129,15,04:00,,,,2311.49,,
,00:10:16,129,15.3,03:56,,,,2316.48,,
,00:10:17,129,15.2,03:56,,,,2322.98,,
,00:10:18,129,15.2,03:57,,,,2327.92,,
,00:10:19,129,15.3,03:55,,,,2332.79,,
,00:10:20,130,15.3,03:55,,,,2332.79,,
,00:10:21,129,15.3,03:55,,,,2339.74,,
,00:10:22,129,15.1,03:59,,,,2345.18,,
,00:10:23,129,14.7,04:05,,,,2349.71,,
,00:10:24,129,14.7,04:05,,,,2349.71,,
,00:10:25,129,14.7,04:05,,,,2356.67,,
,00:10:26,130,14.9,04:02,,,,2362.19,,
,00:10:27,130,14.9,04:02,,,,2362.19,,
,00:10:28,131,15.1,03:59,,,,2369.14,,
,00:10:29,131,15,04:00,,,,2373.81,,
,00:10:30,132,15.1,03:59,,,,2378.9,,
,00:10:31,132,14.8,04:03,,,,2383.26,,
,00:10:32,132,14.8,04:03,,,,2383.26,,
,00:10:33,132,14.8,04:04,,,,2388.53,,
,00:10:34,132,14.8,04:03,,,,2394.01,,
,00:10:35,132,15.2,03:56,,,,2398.68,,
,00:10:36,131,15.4,03:54,,,,2403.1,,
,00:10:37,131,15.3,03:55,,,,2408.53,,
,00:10:38,131,14.9,04:01,,,,2412.54,,
,00:10:39,131,14.9,04:01,,,,2412.54,,
,00:10:40,131,14.4,04:11,,,,2419.49,,
,00:10:41,130,14.5,04:09,,,,2424.49,,
,00:10:42,129,15,04:00,,,,2429.37,,
,00:10:43,127,15.8,03:48,,,,2434.63,,
,00:10:44,126,15.3,03:55,,,,2438.63,,
,00:10:45,126,15.3,03:55,,,,2438.63,,
,00:10:46,126,14.6,04:07,,,,2443.77,,
,00:10:47,126,14,04:16,,,,2450.6,,
,00:10:48,126,14,04:16,,,,2450.6,,
,00:10:49,127,14.7,04:04,,,,2457.55,,
,00:10:50,127,14.7,04:04,,,,2459.42,,
,00:10:51,127,14.9,04:02,,,,2466.38,,
,00:10:52,127,14.9,04:01,,,,2471.45,,
,00:10:53,127,14.5,04:08,,,,2475.67,,
,00:10:54,127,14.1,04:15,,,,2479.75,,
,00:10:55,126,14.1,04:15,,,,2479.75,,
,00:10:56,125,14,04:18,,,,2486.71,,
,00:10:57,125,14.2,04:14,,,,2491.96,,
,00:10:58,124,14.8,04:04,,,,2496.49,,
,00:10:59,124,14.8,04:04,,,,2496.49,,
,00:11:00,124,16.1,03:43,,,,2503.44,,
,00:11:01,126,16.1,03:43,,,,2507.56,,
,00:11:02,128,16.3,03:41,,,,2514.52,,
,00:11:03,129,16.5,03:38,,,,2520.8,,
,00:11:04,130,16.5,03:38,,,,2520.8,,
,00:11:05,129,16.4,03:39,,,,2527.76,,
,00:11:06,128,16.3,03:40,,,,2533.46,,
,00:11:07,126,16.3,03:40,,,,2533.46,,
,00:11:08,125,15.8,03:47,,,,2539.54,,
,00:11:09,124,15.7,03:49,,,,2543.55,,
,00:11:10,123,15.8,03:47,,,,2550.51,,
,00:11:11,123,16,03:45,,,,2556.27,,
,00:11:12,122,16,03:45,,,,2556.27,,
,00:11:13,121,15.7,03:49,,,,2563.22,,
,00:11:14,121,15.3,03:55,,,,2568.93,,
,00:11:15,121,14.7,04:04,,,,2572.48,,
,00:11:16,123,14.7,04:04,,,,2572.48,,
,00:11:17,123,14.2,04:13,,,,2577.38,,
,00:11:18,125,13.6,04:26,,,,2581.77,,
,00:11:19,125,13.1,04:34,,,,2587.54,,
,00:11:20,125,13.1,04:34,,,,2587.54,,
,00:11:21,125,12.7,04:43,,,,2594.02,,
,00:11:22,125,13,04:37,,,,2598.55,,
,00:11:23,125,13,04:37,,,,2602.74,,
,00:11:24,125,13,04:37,,,,2602.74,,
,00:11:25,125,12.3,04:53,,,,2608.21,,
,00:11:26,126,10.8,05:33,,,,2610.75,,
,00:11:27,126,9.3,06:27,,,,2613.36,,
,00:11:28,126,8.4,07:06,,,,2615.37,,
,00:11:29,125,8.4,07:06,,,,2615.37,,
,00:11:30,122,7.5,07:58,,,,2619,,
,00:11:31,119,6.8,08:52,,,,2621.02,,
,00:11:32,118,6.2,09:45,,,,2622.95,,
,00:11:33,112,6.2,09:45,,,,2622.95,,
,00:11:34,110,4.6,13:02,,,,2624.57,,
,00:11:35,110,4.6,13:02,,,,2624.57,,
,00:11:36,112,4.6,13:02,,,,2624.57,,
,00:11:37,114,4.6,13:02,,,,2624.57,,
,00:11:38,116,4.6,13:02,,,,2624.57,,
,00:11:39,116,4.6,13:02,,,,2624.57,,
,00:11:40,116,2.5,23:32,,,,2624.57,,
,00:11:41,117,0.6,103:33:00,,,,2625.7,,
,00:11:42,117,0.6,103:33:00,,,,2625.7,,
,00:11:43,118,0.6,103:33:00,,,,2625.7,,
,00:11:44,117,0.6,103:33:00,,,,2625.7,,
,00:11:45,117,0.6,103:33:00,,,,2625.7,,
,00:11:46,116,0.6,103:33:00,,,,2625.7,,
,00:11:47,115,0.6,103:33:00,,,,2625.7,,
,00:11:48,113,0.6,103:33:00,,,,2625.7,,
,00:11:49,114,0,00:00,,,,2625.7,,
,00:11:50,115,0,00:00,,,,2625.7,,
,00:11:51,116,0,00:00,,,,2625.7,,
,00:11:52,117,0,00:00,,,,2625.7,,
,00:11:53,117,0,00:00,,,,2625.7,,
,00:11:54,117,0,00:00,,,,2625.7,,
,00:11:55,117,0,00:00,,,,2625.7,,
,00:11:56,114,0,00:00,,,,2625.7,,
,00:11:57,113,0,00:00,,,,2625.7,,
,00:11:58,113,0,00:00,,,,2625.7,,
,00:11:59,113,0,00:00,,,,2625.7,,
,00:12:00,113,0,00:00,,,,2625.7,,
,00:12:01,113,0,00:00,,,,2625.7,,
,00:12:02,111,0,00:00,,,,2625.7,,
,00:12:03,109,0,00:00,,,,2625.7,,
,00:12:04,109,0,00:00,,,,2625.7,,
,00:12:05,109,0,00:00,,,,2625.7,,
,00:12:06,111,0,00:00,,,,2625.7,,
,00:12:07,112,0,00:00,,,,2625.7,,
,00:12:08,113,0,00:00,,,,2625.7,,
,00:12:09,114,0,00:00,,,,2625.7,,
,00:12:10,114,0,00:00,,,,2625.7,,
,00:12:11,114,0,00:00,,,,2625.7,,
,00:12:12,115,0,00:00,,,,2625.7,,
,00:12:13,116,0,00:00,,,,2625.7,,
,00:12:14,114,0,00:00,,,,2625.7,,
,00:12:15,112,0,00:00,,,,2625.7,,
,00:12:16,111,0,00:00,,,,2625.7,,
,00:12:17,99,0,00:00,,,,2625.7,,
,00:12:18,92,0,00:00,,,,2625.7,,
,00:12:19,90,0,00:00,,,,2625.7,,
,00:12:20,90,0,00:00,,,,2625.7,,
,00:12:21,89,0,00:00,,,,2625.7,,
,00:12:22,88,0,00:00,,,,2625.7,,
,00:12:23,88,0,00:00,,,,2625.7,,
,00:12:24,87,0,00:00,,,,2625.7,,
,00:12:25,88,0,00:00,,,,2625.7,,
,00:12:26,90,0,00:00,,,,2625.7,,
,00:12:27,92,0,00:00,,,,2625.7,,
,00:12:28,97,0,00:00,,,,2625.7,,
,00:12:29,99,0,00:00,,,,2625.7,,
,00:12:30,101,0,00:00,,,,2625.7,,
,00:12:31,103,0,00:00,,,,2625.7,,
,00:12:32,102,0,00:00,,,,2625.7,,
,00:12:33,101,0,00:00,,,,2625.7,,
,00:12:34,98,0,00:00,,,,2625.7,,
,00:12:35,94,0,00:00,,,,2625.7,,
,00:12:36,93,0,00:00,,,,2625.7,,
,00:12:37,93,0,00:00,,,,2625.7,,
,00:12:38,98,0,00:00,,,,2625.7,,
,00:12:39,100,0,00:00,,,,2625.7,,
,00:12:40,100,0,00:00,,,,2625.7,,
,00:12:41,100,0,00:00,,,,2625.7,,
,00:12:42,100,0,00:00,,,,2625.7,,
,00:12:43,97,1.2,49:43:00,,,,2626.86,,
,00:12:44,98,4.2,14:24,,,,2628.57,,
,00:12:45,99,6.1,09:45,,,,2630.95,,
,00:12:46,101,7.6,07:55,,,,2632.56,,
,00:12:47,99,7.4,08:05,,,,2635.1,,
,00:12:48,98,8.3,07:15,,,,2637.37,,
,00:12:49,98,8.8,06:47,,,,2639.6,,
,00:12:50,99,9.2,06:30,,,,2642.1,,
,00:12:51,101,9.2,06:30,,,,2642.1,,
,00:12:52,103,9.9,06:04,,,,2647.71,,
,00:12:53,104,9.9,06:04,,,,2650.91,,
,00:12:54,106,9.7,06:13,,,,2653.57,,
,00:12:55,108,9.3,06:28,,,,2656.38,,
,00:12:56,110,9.3,06:28,,,,2656.38,,
,00:12:57,112,10,06:02,,,,2662.04,,
,00:12:58,114,11.1,05:25,,,,2665.76,,
,00:12:59,115,12,04:59,,,,2669.42,,
,00:13:00,117,12.3,04:53,,,,2672.94,,
,00:13:01,118,12.5,04:48,,,,2676.86,,
,00:13:02,120,12.5,04:48,,,,2681.05,,
,00:13:03,121,12.5,04:48,,,,2681.05,,
,00:13:04,122,12.6,04:46,,,,2686.94,,
,00:13:05,122,12.6,04:46,,,,2690.59,,
,00:13:06,122,12.9,04:39,,,,2694.69,,
,00:13:07,122,13,04:38,,,,2698.2,,
,00:13:08,122,13.2,04:33,,,,2702.07,,
,00:13:09,121,13.2,04:33,,,,2705.52,,
,00:13:10,121,13.2,04:33,,,,2705.52,,
,00:13:11,121,13.3,04:30,,,,2712.48,,
,00:13:12,122,13.5,04:27,,,,2717.07,,
,00:13:13,122,14,04:16,,,,2720.83,,
,00:13:14,123,14.8,04:04,,,,2725.54,,
,00:13:15,124,14.8,04:04,,,,2725.54,,
,00:13:16,125,15.3,03:56,,,,2732.5,,
,00:13:17,125,15.5,03:52,,,,2738.53,,
,00:13:18,125,15.5,03:52,,,,2743.25,,
,00:13:19,125,15.5,03:52,,,,2743.25,,
,00:13:20,125,15.8,03:47,,,,2750.2,,
,00:13:21,125,16.1,03:44,,,,2756.67,,
,00:13:22,126,16.4,03:39,,,,2761.44,,
,00:13:23,127,16.5,03:38,,,,2766.79,,
,00:13:24,128,16.5,03:38,,,,2766.79,,
,00:13:25,129,16.4,03:39,,,,2773.75,,
,00:13:26,129,16.5,03:38,,,,2780.09,,
,00:13:27,130,16.5,03:38,,,,2785.65,,
,00:13:28,129,16.5,03:38,,,,2785.65,,
,00:13:29,129,16.6,03:37,,,,2790.96,,
,00:13:30,130,16.3,03:40,,,,2797.92,,
,00:13:31,130,16.1,03:43,,,,2803.43,,
,00:13:32,130,15.9,03:46,,,,2808.57,,
,00:13:33,130,15.9,03:46,,,,2808.57,,
,00:13:34,131,15.8,03:48,,,,2815.42,,
,00:13:35,131,15.6,03:51,,,,2820.47,,
,00:13:36,132,15.4,03:54,,,,2825.08,,
,00:13:37,132,15.4,03:54,,,,2829.82,,
,00:13:38,131,15.4,03:54,,,,2834.2,,
,00:13:39,130,15.4,03:54,,,,2834.2,,
,00:13:40,129,15.3,03:56,,,,2841.15,,
,00:13:41,129,15.1,03:58,,,,2846.06,,
,00:13:42,129,15,04:00,,,,2851.15,,
,00:13:43,129,15,04:00,,,,2855.34,,
,00:13:44,129,15,04:00,,,,2860.05,,
,00:13:45,129,15,04:00,,,,2860.05,,
,00:13:46,130,14.9,04:02,,,,2867.01,,
,00:13:47,130,14.8,04:04,,,,2872.28,,
,00:13:48,130,14.8,04:04,,,,2872.28,,
,00:13:49,130,14.6,04:06,,,,2879.24,,
,00:13:50,130,14.6,04:07,,,,2883.66,,
,00:13:51,129,14.4,04:10,,,,2888.18,,
,00:13:52,129,14.3,04:11,,,,2892.39,,
,00:13:53,129,14.4,04:11,,,,2896.75,,
,00:13:54,128,14.6,04:07,,,,2901.27,,
,00:13:55,128,14.6,04:07,,,,2901.27,,
,00:13:56,129,14.8,04:03,,,,2908.22,,
,00:13:57,129,15,04:00,,,,2913.32,,
,00:13:58,129,15.3,03:56,,,,2917.89,,
,00:13:59,129,15.3,03:56,,,,2922.75,,
,00:14:00,129,15.3,03:55,,,,2927.33,,
,00:14:01,129,15.2,03:56,,,,2931.67,,
,00:14:02,129,15.2,03:56,,,,2936.11,,
,00:14:03,129,15.4,03:53,,,,2940.3,,
,00:14:04,129,15.4,03:53,,,,2940.3,,
,00:14:05,129,15.7,03:49,,,,2947.26,,
,00:14:06,130,15.9,03:46,,,,2953.32,,
,00:14:07,129,15.9,03:46,,,,2953.32,,
,00:14:08,130,15.3,03:55,,,,2960.27,,
,00:14:09,130,14.7,04:04,,,,2965.23,,
,00:14:10,129,14.7,04:04,,,,2965.23,,
,00:14:11,129,14.2,04:14,,,,2972.18,,
,00:14:12,128,14.3,04:12,,,,2976.81,,
,00:14:13,128,14.4,04:11,,,,2981.42,,
,00:14:14,128,14.4,04:11,,,,2981.42,,
,00:14:15,128,14.6,04:06,,,,2988.37,,
,00:14:16,129,14.9,04:01,,,,2993.18,,
,00:14:17,129,15.1,03:59,,,,2997.86,,
,00:14:18,129,15.2,03:57,,,,3003.13,,
,00:14:19,129,15.2,03:57,,,,3003.13,,
,00:14:20,129,15,04:00,,,,3010.09,,
,00:14:21,128,15.1,03:59,,,,3015.19,,
,00:14:22,128,15.1,03:59,,,,3015.19,,
,00:14:23,128,15.2,03:56,,,,3020.78,,
,00:14:24,129,15.4,03:54,,,,3027.74,,
,00:14:25,130,15.4,03:54,,,,3028.67,,
,00:14:26,130,14.8,04:03,,,,3035.35,,
,00:14:27,130,14.6,04:07,,,,3040.24,,
,00:14:28,129,14.9,04:01,,,,3045.03,,
,00:14:29,128,14.9,04:01,,,,3045.03,,
,00:14:30,126,15.1,03:59,,,,3051.98,,
,00:14:31,124,14.3,04:12,,,,3056.76,,
,00:14:32,124,13.2,04:32,,,,3060.81,,
,00:14:33,119,13,04:37,,,,3064.98,,
,00:14:34,118,13.3,04:30,,,,3069.22,,
,00:14:35,117,13.3,04:31,,,,3072.85,,
,00:14:36,116,13.3,04:31,,,,3072.85,,
,00:14:37,116,12.9,04:38,,,,3078.98,,
,00:14:38,116,12.6,04:45,,,,3083.11,,
,00:14:39,115,12.5,04:47,,,,3087.25,,
,00:14:40,116,12.6,04:46,,,,3090.15,,
,00:14:41,117,12.6,04:46,,,,3090.15,,
,00:14:42,118,12.3,04:52,,,,3096.29,,
,00:14:43,117,12.1,04:58,,,,3100.36,,
,00:14:44,115,12.1,04:58,,,,3100.36,,
,00:14:45,114,12.1,04:59,,,,3106.46,,
,00:14:46,114,12.2,04:54,,,,3110.48,,
,00:14:47,115,12.2,04:54,,,,3110.48,,
,00:14:48,116,12.4,04:51,,,,3117.04,,
,00:14:49,117,12.1,04:56,,,,3120.87,,
,00:14:50,117,11.5,05:13,,,,3124.14,,
,00:14:51,117,10.5,05:43,,,,3126.18,,
,00:14:52,117,10.5,05:43,,,,3126.18,,
,00:14:53,118,8.5,07:05,,,,3129.82,,
,00:14:54,117,6.3,09:27,,,,3131.1,,
,00:14:55,117,6.3,09:27,,,,3131.1,,
,00:14:56,116,6.3,09:27,,,,3131.1,,
,00:14:57,116,6.3,09:27,,,,3131.1,,
,00:14:58,115,6.3,09:27,,,,3131.1,,
,00:14:59,115,3.3,18:24,,,,3132.21,,
,00:15:00,116,3.3,18:24,,,,3132.21,,
,00:15:01,117,3.3,18:24,,,,3132.21,,
,00:15:02,118,1.4,44:15:00,,,,3133.29,,
,00:15:03,119,1.4,44:15:00,,,,3133.29,,
,00:15:04,119,1.4,44:15:00,,,,3133.29,,
,00:15:05,121,1.4,44:15:00,,,,3133.29,,
,00:15:06,122,1.4,44:15:00,,,,3133.29,,
,00:15:07,121,1.4,44:15:00,,,,3133.29,,
,00:15:08,120,1.4,44:15:00,,,,3133.29,,
,00:15:09,121,1.4,44:15:00,,,,3133.29,,
,00:15:10,122,0,00:00,,,,3133.29,,
,00:15:11,124,0,00:00,,,,3133.29,,
,00:15:12,124,0,00:00,,,,3133.29,,
,00:15:13,124,0,00:00,,,,3133.29,,
,00:15:14,123,0,00:00,,,,3133.29,,
,00:15:15,121,1,61:42:00,,,,3134.36,,
,00:15:16,120,1,61:42:00,,,,3134.36,,
,00:15:17,111,2,30:25:00,,,,3136.35,,
,00:15:18,102,2,30:25:00,,,,3136.35,,
,00:15:19,103,2,30:25:00,,,,3136.35,,
,00:15:20,106,2,30:25:00,,,,3136.35,,
,00:15:21,108,2,30:25:00,,,,3136.35,,
,00:15:22,109,2,30:25:00,,,,3136.35,,
,00:15:23,109,2,30:25:00,,,,3136.35,,
,00:15:24,111,2,30:25:00,,,,3136.35,,
,00:15:25,113,2,30:25:00,,,,3136.35,,
,00:15:26,116,2,30:25:00,,,,3136.35,,
,00:15:27,117,2,30:25:00,,,,3136.35,,
,00:15:28,117,1,59:59:00,,,,3136.35,,
,00:15:29,116,1,59:59:00,,,,3136.35,,
,00:15:30,114,1,59:59:00,,,,3136.35,,
,00:15:31,111,0,00:00,,,,3136.35,,
,00:15:32,111,0,00:00,,,,3136.35,,
,00:15:33,112,0,00:00,,,,3136.35,,
,00:15:34,113,0,00:00,,,,3136.35,,
,00:15:35,114,0,00:00,,,,3136.35,,
,00:15:36,113,0,00:00,,,,3136.35,,
,00:15:37,104,0,00:00,,,,3136.35,,
,00:15:38,99,0,00:00,,,,3136.35,,
,00:15:39,98,0,00:00,,,,3136.35,,
,00:15:40,101,0,00:00,,,,3136.35,,
,00:15:41,103,0,00:00,,,,3136.35,,
,00:15:42,104,1.7,35:10:00,,,,3138.26,,
,00:15:43,104,2.8,21:08,,,,3139.36,,
,00:15:44,105,4.6,13:11,,,,3140.42,,
,00:15:45,106,4.9,12:20,,,,3142.15,,
,00:15:46,106,6.3,09:35,,,,3144.08,,
,00:15:47,106,7.6,07:51,,,,3147.53,,
,00:15:48,107,8.7,06:54,,,,3148.82,,
,00:15:49,108,9.1,06:36,,,,3151.48,,
,00:15:50,107,9.3,06:25,,,,3153.97,,
,00:15:51,107,9.7,06:12,,,,3156.81,,
,00:15:52,107,10.2,05:53,,,,3161.42,,
,00:15:53,107,10,05:58,,,,3162.72,,
,00:15:54,107,9.6,06:14,,,,3164.15,,
,00:15:55,108,9.6,06:14,,,,3164.15,,
,00:15:56,108,9.2,06:33,,,,3168.5,,
,00:15:57,108,9.1,06:35,,,,3172.92,,
,00:15:58,108,9.6,06:14,,,,3176.36,,
,00:15:59,109,10,05:59,,,,3179.43,,
,00:16:00,108,10,05:59,,,,3179.43,,
,00:16:01,107,9.8,06:06,,,,3184.14,,
,00:16:02,107,9.5,06:18,,,,3187.23,,
,00:16:03,106,9,06:38,,,,3190.21,,
,00:16:04,106,9,06:38,,,,3190.21,,
,00:16:05,106,8.6,06:57,,,,3194.3,,
,00:16:06,106,7.3,08:13,,,,3196.76,,
,00:16:07,107,5.5,10:53,,,,3198.01,,
,00:16:08,107,5.5,10:53,,,,3198.01,,
,00:16:09,107,4.8,12:24,,,,3200.1,,
,00:16:10,107,5.2,11:36,,,,3202,,
,00:16:11,108,6.9,08:42,,,,3204.91,,
,00:16:12,110,6.9,08:42,,,,3204.91,,
,00:16:13,110,8.2,07:21,,,,3210.17,,
,00:16:14,115,9.4,06:24,,,,3213.32,,
,00:16:15,117,10.3,05:48,,,,3216.57,,
,00:16:16,118,11.5,05:14,,,,3220.43,,
,00:16:17,119,12.4,04:51,,,,3224.74,,
,00:16:18,120,13.2,04:33,,,,3229.03,,
,00:16:19,121,13.2,04:33,,,,3229.03,,
,00:16:20,122,13.6,04:24,,,,3235.7,,
,00:16:21,122,13.9,04:19,,,,3239.99,,
,00:16:22,121,13.7,04:22,,,,3244.01,,
,00:16:23,120,13.5,04:27,,,,3248.2,,
,00:16:24,119,13.4,04:30,,,,3253.01,,
,00:16:25,119,13.4,04:30,,,,3253.01,,
,00:16:26,119,13.9,04:20,,,,3259.53,,
,00:16:27,120,14.5,04:08,,,,3264.45,,
,00:16:28,120,15.2,03:57,,,,3269.09,,
,00:16:29,121,15.3,03:56,,,,3273.67,,
,00:16:30,122,15.3,03:56,,,,3278.44,,
,00:16:31,123,15.2,03:56,,,,3282.79,,
,00:16:32,124,15.2,03:57,,,,3287.16,,
,00:16:33,126,15.2,03:57,,,,3287.16,,
,00:16:34,126,15,03:59,,,,3294.11,,
,00:16:35,126,14.9,04:01,,,,3299.25,,
,00:16:36,125,15.4,03:54,,,,3304.05,,
,00:16:37,124,15.8,03:48,,,,3309.12,,
,00:16:38,124,15.8,03:48,,,,3314.14,,
,00:16:39,122,15.8,03:48,,,,3314.14,,
,00:16:40,121,15.6,03:52,,,,3321.1,,
,00:16:41,121,15.5,03:53,,,,3326.89,,
,00:16:42,121,15.9,03:46,,,,3332.49,,
,00:16:43,121,16.4,03:39,,,,3338.24,,
,00:16:44,121,16.4,03:39,,,,3338.24,,
,00:16:45,122,16.9,03:33,,,,3345.19,,
,00:16:46,122,17.6,03:25,,,,3352.15,,
,00:16:47,122,18.3,03:16,,,,3358.2,,
,00:16:48,123,18.5,03:14,,,,3363.64,,
,00:16:49,123,18.3,03:17,,,,3368.47,,
,00:16:50,123,17,03:32,,,,3372.39,,
,00:16:51,123,16.2,03:42,,,,3377.7,,
,00:16:52,122,16.2,03:42,,,,3377.7,,
,00:16:53,121,16.1,03:44,,,,3383.59,,
,00:16:54,121,17.9,03:21,,,,3390.55,,
,00:16:55,122,19.6,03:04,,,,3397.5,,
,00:16:56,122,20.8,02:53,,,,3404.46,,
,00:16:57,122,20.4,02:56,,,,3411.05,,
,00:16:58,123,19.7,03:03,,,,3416.54,,
,00:16:59,123,18.8,03:12,,,,3421.78,,
,00:17:00,123,18.7,03:13,,,,3427.12,,
,00:17:01,123,19.1,03:08,,,,3432.7,,
,00:17:02,123,19.5,03:04,,,,3438.36,,
,00:17:03,123,19.4,03:05,,,,3443.9,,
,00:17:04,123,19.2,03:08,,,,3449.45,,
,00:17:05,124,19.1,03:08,,,,3455.13,,
,00:17:06,125,19.4,03:06,,,,3460.69,,
,00:17:07,124,19.6,03:04,,,,3466.35,,
,00:17:08,125,19.6,03:04,,,,3472.1,,
,00:17:09,126,19.6,03:04,,,,3477.73,,
,00:17:10,127,19.3,03:07,,,,3483.28,,
,00:17:11,127,18.9,03:11,,,,3488.69,,
,00:17:12,129,18.5,03:14,,,,3493.89,,
,00:17:13,129,18.5,03:15,,,,3499.14,,
,00:17:14,130,18.4,03:16,,,,3504.37,,
,00:17:15,129,17.7,03:23,,,,3509.27,,
,00:17:16,128,16.9,03:33,,,,3512.48,,
,00:17:17,126,16.2,03:43,,,,3516.76,,
,00:17:18,124,16.2,03:42,,,,3522.42,,
,00:17:19,123,16.6,03:37,,,,3527.09,,
,00:17:20,122,16.8,03:34,,,,3532.51,,
,00:17:21,122,16.9,03:33,,,,3537.56,,
,00:17:22,123,16,03:45,,,,3539.51,,
,00:17:23,123,16,03:45,,,,3539.51,,
,00:17:24,124,15.7,03:49,,,,3546.47,,
,00:17:25,124,15.4,03:54,,,,3553.43,,
,00:17:26,125,15.4,03:54,,,,3555.49,,
,00:17:27,124,16.4,03:40,,,,3562.45,,
,00:17:28,125,16.4,03:40,,,,3566.28,,
